datasetId,traitNameVerbatim
https://opentraits.org/datasets/try,Leaf water storage transfer resistance
https://opentraits.org/datasets/try,Leaf water transport system type
https://opentraits.org/datasets/try,Leaf water volume per leaf volume
https://opentraits.org/datasets/try,Leaf width
https://opentraits.org/datasets/try,Leaf width per leaf length
https://opentraits.org/datasets/try,Leaf xanthophyll plus carotene content per leaf area
https://opentraits.org/datasets/try,Leaf ytterbium (Yb) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf zinc (Zn) content per leaf dry mass
https://opentraits.org/datasets/try,Litter aluminium (Al ) content per litter dry mass
https://opentraits.org/datasets/try,Litter antimony (Sb) content per litter dry mass
https://opentraits.org/datasets/try,Litter arsenic (As) content per litter dry mass
https://opentraits.org/datasets/try,Litter ash content per litter dry mass
https://opentraits.org/datasets/try,Litter cadmium (Cd) content per litter dry mass
https://opentraits.org/datasets/try,Litter calcium (Ca) content per litter dry mass
https://opentraits.org/datasets/try,Litter carbon (C) content per litter dry mass
https://opentraits.org/datasets/try,Litter carbon/nitrogen (C/N) ratio
https://opentraits.org/datasets/try,Litter cellulose content per litter dry mass
https://opentraits.org/datasets/try,Litter chromium (Cr) content per litter dry mass
https://opentraits.org/datasets/try,Litter (cone
https://opentraits.org/datasets/try,Litter copper (Cu) content per litter dry mass
https://opentraits.org/datasets/try,Litter decomposition rate
https://opentraits.org/datasets/try,Litter decomposition rate constant
https://opentraits.org/datasets/try,Litterfall per ground area
https://opentraits.org/datasets/try,Litter (fine root) calcium (Ca) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) carbon (C) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) carbon/nitrogen (C/N) ratio
https://opentraits.org/datasets/try,Litter (fine root) cellulose content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) decomposition: fine root dry mass decomposed per soil volume and time
https://opentraits.org/datasets/try,Litter (fine root) decomposition: fine root length decomposed per ground area during exposition
https://opentraits.org/datasets/try,Litter (fine root) decomposition: fraction of fine root dry mass not decomposed to original fine root dry mass
https://opentraits.org/datasets/try,Litter (fine root) decomposition: nitrogen (N) immobilization in decomposing fine roots
https://opentraits.org/datasets/try,Litter (fine root) decomposition rate
https://opentraits.org/datasets/try,Litter (fine root) decomposition rate constant
https://opentraits.org/datasets/try,Litter (fine root) hemicellulose content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) lignin content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) lignin/nitrogen (lignin/N) ratio
https://opentraits.org/datasets/try,Litter (fine root) magnesium (Mg) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) manganese (Mn) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) nitrogen (N) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) phosphorus (P) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) potassium (K) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) sodium (Na) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter (fine root) sulfur (S) content per fine root litter dry mass
https://opentraits.org/datasets/try,Litter iron (Fe) content per litter dry mass
https://opentraits.org/datasets/try,Litter labile compound content per litter dry mass
https://opentraits.org/datasets/try,Litter lead (Pb) content per litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) calcium (Ca) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) carbon (C) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) carbon/nitrogen (C/N) ratio
https://opentraits.org/datasets/try,Litter (leaf) cellulose content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) copper (Cu) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) decomposition rate
https://opentraits.org/datasets/try,Litter (leaf) decomposition rate constant
https://opentraits.org/datasets/try,Litter (leaf) iron (Fe) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) lignin content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) magnesium (Mg) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) manganese (Mn) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) nitrogen (N) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) phenols content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) phosphorus (P) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) potassium (K) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) protein content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) sodium (Na) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) sulfur (S) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter (leaf) zinc (Zn) content per leaf litter dry mass
https://opentraits.org/datasets/try,Litter lignin content per litter dry mass
https://opentraits.org/datasets/try,Litter magnesium (Mg) content per litter dry mass
https://opentraits.org/datasets/try,Litter mercury (Hg) content per litter dry mass
https://opentraits.org/datasets/try,Litter molybdenium (Mo) content per litter dry mass
https://opentraits.org/datasets/try,Litter nickel (Ni) content per litter dry mass
https://opentraits.org/datasets/try,Litter nitrogen (N) content per litter dry mass
https://opentraits.org/datasets/try,Litter other than leaf phosphorus (P) content per litter dry mass
https://opentraits.org/datasets/try,Litter (other than leaf: twigs
https://opentraits.org/datasets/try,Litter phenols content per litter dry mass
https://opentraits.org/datasets/try,Litter phosphorus (P) content per litter dry mass
https://opentraits.org/datasets/try,Litter potassium (K) content per litter dry mass
https://opentraits.org/datasets/try,Litter SLA (leaf area per leaf dry mass
https://opentraits.org/datasets/try,Litter sodium (Na) content per litter dry mass
https://opentraits.org/datasets/try,Litter sulfur (S) content per litter dry mass
https://opentraits.org/datasets/try,Litter tannin content per litter dry mass
https://opentraits.org/datasets/try,Litter titanium (Ti) content per litter dry mass
https://opentraits.org/datasets/try,Litter twig nitrogen (N) content per twig dry mass
https://opentraits.org/datasets/try,Litter water soluble carbon (C) content per litter dry mass
https://opentraits.org/datasets/try,Litter zinc (Zn) content per litter dry mass
https://opentraits.org/datasets/try,Moss and fern spore length
https://opentraits.org/datasets/try,Moss and fern spore mass
https://opentraits.org/datasets/try,Moss and fern spore volume
https://opentraits.org/datasets/try,Moss and fern spore width
https://opentraits.org/datasets/try,Moss: arrangement of antheridia and archegonia on gametohytes
https://opentraits.org/datasets/try,Moss: arrangement of antheridia and archegonia on monoicous gametohytes
https://opentraits.org/datasets/try,Moss (bryophyta) and ferns: spore ornamentation
https://opentraits.org/datasets/try,Moss: capsule with peristome or not
https://opentraits.org/datasets/try,Moss: fruiting frequency
https://opentraits.org/datasets/try,Moss: fruiting season
https://opentraits.org/datasets/try,Moss: life strategy according to During (1979)
https://opentraits.org/datasets/try,Moss: plant growth form (morphological)
https://opentraits.org/datasets/try,Moss: plant life form
https://opentraits.org/datasets/try,Moss: position of the capsule on the seta
https://opentraits.org/datasets/try,Moss: potentially hyaline hairpoint
https://opentraits.org/datasets/try,Moss: potential to dominate vegetation cover
https://opentraits.org/datasets/try,Moss: protonema persistence
https://opentraits.org/datasets/try,Moss: seta length
https://opentraits.org/datasets/try,Moss: shoot length
https://opentraits.org/datasets/try,Moss: stem growth direction
https://opentraits.org/datasets/try,Moss: vegetative regeneration
https://opentraits.org/datasets/try,Mycoheterotrophy
https://opentraits.org/datasets/try,Mycorhizza: soil ergosterol content per soil dry mass or growth medium dry mass
https://opentraits.org/datasets/try,Mycorrhiza: dry mass of external ectomycorrhizal mycelium (EEM) in soil per ground area
https://opentraits.org/datasets/try,Mycorrhiza: fraction of mycorrhizae on roots that are of the contact exploration type
https://opentraits.org/datasets/try,Mycorrhiza: fraction of mycorrhizae on roots that are of the long-distance exploration type
https://opentraits.org/datasets/try,Mycorrhiza: fraction of mycorrhizae on roots that are of the medium-distance exploration type
https://opentraits.org/datasets/try,Mycorrhiza: fraction of mycorrhizae on roots that are of the short-distance exploration type
https://opentraits.org/datasets/try,Mycorrhiza: fraction of mycorrhizal tips that are living
https://opentraits.org/datasets/try,Mycorrhizal colonization AM: fraction of root length that contains arbuscular mycorrhizal structures
https://opentraits.org/datasets/try,Mycorrhizal colonization: classified fractions of root length that contain mycorrhizae
https://opentraits.org/datasets/try,Mycorrhizal colonization EM: fraction of root length colonized by ectomycorrhizal structure
https://opentraits.org/datasets/try,Mycorrhizal colonization: fraction of root length with mycorrhizla hyphae
https://opentraits.org/datasets/try,Mycorrhizal colonization: fraction of root tips that contain mycorrhizal structures
https://opentraits.org/datasets/try,Mycorrhizal colonization: number of colonized root tips per root branch length
https://opentraits.org/datasets/try,Mycorrhizal infection intensity
https://opentraits.org/datasets/try,Mycorrhiza: PLFA proxy for mycorrhizal hyphal carbon (C) per soil mass
https://opentraits.org/datasets/try,Mycorrhiza status and microbial interactions
https://opentraits.org/datasets/try,Mycorrhiza type
https://opentraits.org/datasets/try,Paleo trait: leaf area
https://opentraits.org/datasets/try,Paleo trait: leaf mass per area
https://opentraits.org/datasets/try,Paleo trait: leaf petiole width
https://opentraits.org/datasets/try,Plant above ground hydraulic conductance
https://opentraits.org/datasets/try,Plant aboveground woody biomass per ground area
https://opentraits.org/datasets/try,Plant belowground relative growth rate
https://opentraits.org/datasets/try,Plant bifurcation ratio
https://opentraits.org/datasets/try,Plant biomass and allometry: Bark cross-sectional area at breast height
https://opentraits.org/datasets/try,Plant biomass and allometry: Bark mass per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Belowground plant organ dry mass per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Belowground plant organ mass fraction (fraction of belowground plant organ dry mass to whole plant dry mass)
https://opentraits.org/datasets/try,Plant biomass and allometry: Branch dry mass (alive
https://opentraits.org/datasets/try,Plant biomass and allometry: branch dry mass per plant dry mass
https://opentraits.org/datasets/try,Plant biomass and allometry: Branch mass per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Branch nitrogen (N) content per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Ccone (strobilus) dry mass per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Coarse root dry mass per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Coarse root dry mass per plant dry mass
https://opentraits.org/datasets/try,Plant biomass and allometry: Coarse root mass fraction (fraction of coarse root dry mass per whole plant dry mass)
https://opentraits.org/datasets/try,Plant biomass and allometry: Coarse root mass per plant
https://opentraits.org/datasets/try,Plant biomass and allometry: Crown (canopy) area per plant
